Unnamed: 0,print_log,optimization_dict,use_strength,one_lot_size,datetime_from,datetime_before,period,upperband,lowerband,upper_unwind,lower_unwind,size_multiplier,drawdown_len,drawdown_drawdown,drawdown_moneydown,drawdown_max_len,drawdown_max_drawdown,drawdown_max_moneydown,returns_rtot,returns_ravg,returns_rnorm,returns_rnorm100,sharperatio_sharperatio,cluster
34,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
35,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
36,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
37,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
38,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
39,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
40,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 60.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
41,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 61.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,61.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
42,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 62.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,62.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
43,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
44,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
45,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
46,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
47,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
48,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
49,False,"{'use_strength': False, 'period': 1, 'lowerband': 34.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,34.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
50,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
51,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 61.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,61.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
52,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 62.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,62.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
53,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
54,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
55,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
56,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
57,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
58,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
59,False,"{'use_strength': False, 'period': 1, 'lowerband': 35.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,35.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
60,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 60.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
61,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 61.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,61.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
62,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 62.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,62.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
63,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
64,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
65,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
66,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
67,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
68,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
69,False,"{'use_strength': False, 'period': 1, 'lowerband': 36.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,36.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
