Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,0.91522,0.91647,0.91512,0.91586,2960.880003452301,ASK
2021-01-04 00:00:00,0.91574,0.91807,0.91332,0.91765,106984.73994255066,ASK
2021-01-05 00:00:00,0.91761,0.92152,0.91657,0.91983,109337.93992567062,ASK
2021-01-06 00:00:00,0.91971,0.92572,0.91838,0.92532,155955.22977554798,ASK
2021-01-07 00:00:00,0.92529,0.92522,0.91925,0.92181,101094.66986656189,ASK
2021-01-08 00:00:00,0.9218,0.92298,0.91799,0.91952,118259.87994194031,ASK
2021-01-10 00:00:00,0.91952,0.92042,0.91637,0.91672,4668.720012247562,ASK
2021-01-11 00:00:00,0.91663,0.92008,0.91532,0.91646,101282.84001040459,ASK
2021-01-12 00:00:00,0.91645,0.91943,0.91413,0.91885,91374.86999487877,ASK
2021-01-13 00:00:00,0.91872,0.91989,0.9113,0.91309,87604.15999388695,ASK
2021-01-14 00:00:00,0.91306,0.91428,0.91009,0.91295,80598.96987271309,ASK
2021-01-15 00:00:00,0.91286,0.91362,0.90832,0.90877,96819.28999590874,ASK
2021-01-17 00:00:00,0.90877,0.91027,0.90822,0.90942,3044.050010919571,ASK
2021-01-18 00:00:00,0.90918,0.91101,0.90648,0.90733,82888.27997797728,ASK
2021-01-19 00:00:00,0.90731,0.90877,0.90495,0.90717,82309.88001918793,ASK
2021-01-20 00:00:00,0.90713,0.90812,0.90401,0.90743,84977.63983774185,ASK
2021-01-21 00:00:00,0.90744,0.91281,0.90624,0.91266,81061.43993496895,ASK
2021-01-22 00:00:00,0.91266,0.91506,0.91002,0.91506,73364.1099562645,ASK
2021-01-24 00:00:00,0.91506,0.91506,0.91271,0.91401,3753.5700030326843,ASK
2021-01-25 00:00:00,0.91387,0.91812,0.91345,0.9172,93189.27999520302,ASK
2021-01-26 00:00:00,0.91719,0.92082,0.91616,0.91893,79486.5500254631,ASK
2021-01-27 00:00:00,0.91884,0.92046,0.91499,0.91555,134386.26010227203,ASK
2021-01-28 00:00:00,0.91554,0.92138,0.91452,0.92067,129480.29988646507,ASK
2021-01-29 00:00:00,0.92055,0.92187,0.9176,0.91831,148714.9698600769,ASK
2021-01-31 00:00:00,0.91831,0.91831,0.91562,0.91726,6271.659989356995,ASK
2021-02-01 00:00:00,0.91723,0.92081,0.91702,0.92071,109690.96996068954,ASK
2021-02-02 00:00:00,0.9207,0.92145,0.91588,0.9202,105558.09986805916,ASK
2021-02-03 00:00:00,0.91989,0.92341,0.91864,0.92342,98470.0598449707,ASK
2021-02-04 00:00:00,0.92342,0.92387,0.91757,0.91829,88877.40004205704,ASK
2021-02-05 00:00:00,0.91821,0.92009,0.91371,0.91955,81098.32005906105,ASK
2021-02-07 00:00:00,0.91955,0.92025,0.91777,0.9203,4160.49998319149,ASK
2021-02-08 00:00:00,0.92025,0.92208,0.91725,0.92077,75256.20006990433,ASK
2021-02-09 00:00:00,0.92076,0.92338,0.91877,0.91963,81064.7899363637,ASK
2021-02-10 00:00:00,0.91961,0.91953,0.91477,0.91662,84298.17996501923,ASK
2021-02-11 00:00:00,0.91661,0.91942,0.91551,0.91855,67653.68995404243,ASK
2021-02-12 00:00:00,0.91848,0.91888,0.91516,0.91673,62998.46989583969,ASK
2021-02-14 00:00:00,0.91673,0.91673,0.91447,0.91607,2940.5500082969666,ASK
2021-02-15 00:00:00,0.91597,0.91822,0.91297,0.91402,45267.52001833916,ASK
2021-02-16 00:00:00,0.91399,0.91882,0.91309,0.91389,79388.0399055481,ASK
2021-02-17 00:00:00,0.91389,0.91577,0.91064,0.91373,91066.25997924805,ASK
2021-02-18 00:00:00,0.91368,0.91643,0.91251,0.91548,89272.06996822357,ASK
2021-02-19 00:00:00,0.91545,0.92177,0.9148,0.9208,88632.91997671127,ASK
2021-02-21 00:00:00,0.9208,0.92167,0.91982,0.92133,3840.7900099754333,ASK
2021-02-22 00:00:00,0.92099,0.92621,0.92044,0.92423,99611.42004489899,ASK
2021-02-23 00:00:00,0.92421,0.92521,0.92059,0.92437,107740.24986815453,ASK
2021-02-24 00:00:00,0.92434,0.93294,0.92099,0.93148,130358.05021548271,ASK
2021-02-25 00:00:00,0.93127,0.93251,0.92745,0.92886,188282.90993094444,ASK
2021-02-26 00:00:00,0.92876,0.92963,0.91902,0.92243,240380.22978019714,ASK
2021-02-28 00:00:00,0.92243,0.92392,0.92137,0.92334,6096.189972519875,ASK
2021-03-01 00:00:00,0.92331,0.92564,0.91738,0.91969,179973.63002490997,ASK
2021-03-02 00:00:00,0.91966,0.92228,0.91533,0.92172,188861.48993206024,ASK
2021-03-03 00:00:00,0.92163,0.92239,0.91532,0.91636,172900.02003145218,ASK
2021-03-04 00:00:00,0.91617,0.91937,0.90965,0.91017,230914.45008802414,ASK
2021-03-05 00:00:00,0.91015,0.91108,0.90423,0.90751,232296.84964752197,ASK
2021-03-07 00:00:00,0.90751,0.90863,0.90651,0.90681,6301.2099677324295,ASK
2021-03-08 00:00:00,0.90678,0.90791,0.90122,0.90305,183016.76988124847,ASK
2021-03-09 00:00:00,0.90296,0.90801,0.90049,0.90802,182255.6101462841,ASK
2021-03-10 00:00:00,0.908,0.90903,0.90449,0.90802,182975.31005573273,ASK
2021-03-11 00:00:00,0.90802,0.91121,0.90471,0.90597,143575.12002897263,ASK
2021-03-12 00:00:00,0.90597,0.90614,0.89421,0.89603,168471.22019386292,ASK
2021-03-14 00:00:00,0.89603,0.89688,0.89567,0.89633,5294.2200101614,ASK
2021-03-15 00:00:00,0.89631,0.89918,0.89564,0.89878,153462.62005150318,ASK
2021-03-16 00:00:00,0.89877,0.89915,0.89382,0.8952,140677.19011318684,ASK
2021-03-17 00:00:00,0.89515,0.90162,0.89274,0.8986,152948.39010572433,ASK
2021-03-18 00:00:00,0.89857,0.89967,0.89353,0.89559,181411.96005660295,ASK
2021-03-19 00:00:00,0.89552,0.89733,0.89391,0.89639,144951.14002609253,ASK
2021-03-21 00:00:00,0.89639,0.89738,0.89488,0.89586,4709.840012192726,ASK
2021-03-22 00:00:00,0.89587,0.89965,0.8923,0.89314,93087.74991905689,ASK
2021-03-23 00:00:00,0.89309,0.89325,0.8796,0.88047,116885.610029459,ASK
2021-03-24 00:00:00,0.88045,0.88107,0.87511,0.87684,98667.33990216255,ASK
2021-03-25 00:00:00,0.87672,0.87877,0.87502,0.87827,123372.61008691788,ASK
2021-03-26 00:00:00,0.87813,0.88083,0.87673,0.88083,96149.69988965988,ASK
2021-03-28 00:00:00,0.88083,0.88183,0.87965,0.88026,2772.960005044937,ASK
2021-03-29 00:00:00,0.88025,0.8841,0.87922,0.88264,90477.63018405437,ASK
2021-03-30 00:00:00,0.88261,0.88514,0.88009,0.88264,85675.95985877514,ASK
2021-03-31 00:00:00,0.88261,0.88272,0.87703,0.87749,78346.37996411324,ASK
2021-04-01 00:00:00,0.87746,0.88241,0.87503,0.88131,82232.25001001358,ASK
2021-04-02 00:00:00,0.88121,0.88692,0.88082,0.88692,33111.0500292182,ASK
2021-04-04 00:00:00,0.88692,0.88692,0.88257,0.88351,4019.1500037312508,ASK
2021-04-05 00:00:00,0.88342,0.88587,0.88297,0.88484,53926.62995117903,ASK
2021-04-06 00:00:00,0.88482,0.88814,0.88017,0.88813,73071.27996361256,ASK
2021-04-07 00:00:00,0.88806,0.88881,0.88375,0.88471,85990.6399447918,ASK
2021-04-08 00:00:00,0.8847,0.88884,0.88421,0.88723,84187.02997875214,ASK
