Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,1.77576,1.77576,1.77019,1.77439,8447.670011758804
2021-01-04 00:00:00,1.77395,1.77906,1.76316,1.76933,254342.7801823616
2021-01-05 00:00:00,1.76926,1.77051,1.75242,1.75565,254526.46983766556
2021-01-06 00:00:00,1.75531,1.75775,1.74195,1.74299,343002.08006072044
2021-01-07 00:00:00,1.74297,1.7564,1.74153,1.74647,266534.78996759653
2021-01-08 00:00:00,1.74642,1.75268,1.74383,1.74593,273962.67988681793
2021-01-10 00:00:00,1.74593,1.75135,1.74593,1.75128,7320.729996263981
2021-01-11 00:00:00,1.75077,1.75605,1.74758,1.75446,239983.36980247498
2021-01-12 00:00:00,1.7544,1.76541,1.75357,1.75772,234406.07013487816
2021-01-13 00:00:00,1.75748,1.76908,1.75726,1.7618,222720.6399512291
2021-01-14 00:00:00,1.76158,1.76291,1.75487,1.75962,231481.400005579
2021-01-15 00:00:00,1.75959,1.7682,1.75813,1.76251,229246.32979297638
2021-01-17 00:00:00,1.76251,1.76609,1.76047,1.76612,11422.640020281076
2021-01-18 00:00:00,1.76604,1.77031,1.76269,1.76729,217830.1898803711
2021-01-19 00:00:00,1.76725,1.77261,1.76136,1.76893,180862.57016789913
2021-01-20 00:00:00,1.76877,1.77331,1.75832,1.76241,176620.4598622322
2021-01-21 00:00:00,1.76218,1.77074,1.7591,1.76906,170905.35003733635
2021-01-22 00:00:00,1.76904,1.77448,1.76686,1.77256,165137.8503127098
2021-01-24 00:00:00,1.77256,1.77425,1.77178,1.77421,7732.560023665428
2021-01-25 00:00:00,1.77406,1.77652,1.76849,1.7726,188225.34999752045
2021-01-26 00:00:00,1.7726,1.77647,1.77031,1.7722,163991.1499965191
2021-01-27 00:00:00,1.77217,1.78839,1.77091,1.7873,249220.31999659538
2021-01-28 00:00:00,1.7872,1.79682,1.78496,1.78935,260670.1298558712
2021-01-29 00:00:00,1.78908,1.79469,1.78331,1.79121,283459.2898864746
2021-01-31 00:00:00,1.79121,1.80044,1.79121,1.79765,11329.650003314018
2021-02-01 00:00:00,1.79721,1.79951,1.78868,1.79149,217165.730342865
2021-02-02 00:00:00,1.79135,1.80121,1.78761,1.79578,204946.5700469017
2021-02-03 00:00:00,1.7957,1.79804,1.78716,1.78751,175738.99026060104
2021-02-04 00:00:00,1.78736,1.79995,1.779,1.79894,173779.28014349937
2021-02-05 00:00:00,1.79878,1.8022,1.78736,1.78736,155186.82004785538
2021-02-07 00:00:00,1.78736,1.78982,1.78736,1.78912,12122.359966278076
2021-02-08 00:00:00,1.78902,1.79007,1.78164,1.78311,123116.5999224186
2021-02-09 00:00:00,1.78305,1.78821,1.78132,1.78483,140968.20005750656
2021-02-10 00:00:00,1.78483,1.79251,1.78323,1.79052,154758.91993427277
2021-02-11 00:00:00,1.79052,1.79234,1.77908,1.78176,116804.2398275137
2021-02-12 00:00:00,1.78154,1.78902,1.78018,1.78404,110983.61000323296
2021-02-14 00:00:00,1.78404,1.78647,1.78291,1.78651,9975.659993171692
2021-02-15 00:00:00,1.78643,1.78921,1.78449,1.78708,82723.55009356886
2021-02-16 00:00:00,1.78703,1.79638,1.78551,1.79518,161805.05997627974
2021-02-17 00:00:00,1.79482,1.79429,1.78674,1.78725,150903.79001295567
2021-02-18 00:00:00,1.78729,1.80212,1.78502,1.79815,153142.70009809732
2021-02-19 00:00:00,1.79788,1.79913,1.77884,1.77897,142566.3601117134
2021-02-21 00:00:00,1.77897,1.78067,1.77751,1.77949,11894.850057601929
2021-02-22 00:00:00,1.77949,1.78128,1.77566,1.7777,157988.3398373127
