Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,0.68051,0.68134,0.67817,0.68104,5441.689986467361
2021-01-04 00:00:00,0.68096,0.68248,0.67344,0.67587,129154.47006225586
2021-01-05 00:00:00,0.67585,0.68269,0.67535,0.68173,122365.14999616146
2021-01-06 00:00:00,0.68167,0.68686,0.6801,0.68632,181798.4898135662
2021-01-07 00:00:00,0.68622,0.688,0.68318,0.6877,129991.34011626244
2021-01-08 00:00:00,0.68764,0.68955,0.68577,0.68705,149227.2698340416
2021-01-10 00:00:00,0.68705,0.68709,0.68463,0.68521,4830.409989833832
2021-01-11 00:00:00,0.6852,0.68731,0.68334,0.68564,117599.309925735
2021-01-12 00:00:00,0.68562,0.68927,0.6852,0.68905,108547.3099899292
2021-01-13 00:00:00,0.68896,0.68935,0.68577,0.6872,105478.8498390913
2021-01-14 00:00:00,0.68717,0.69157,0.68697,0.69071,114321.2199242115
2021-01-15 00:00:00,0.6907,0.6913,0.68333,0.68632,105326.47996330261
2021-01-17 00:00:00,0.68632,0.68678,0.68542,0.68597,4654.000003814697
2021-01-18 00:00:00,0.68569,0.68621,0.68272,0.68461,93086.81971669197
2021-01-19 00:00:00,0.6846,0.68743,0.6832,0.685,98023.30992488563
2021-01-20 00:00:00,0.68497,0.69037,0.68387,0.6896,98237.58998268843
2021-01-21 00:00:00,0.68962,0.69101,0.68629,0.68698,101036.68991112709
2021-01-22 00:00:00,0.68699,0.68744,0.68177,0.68243,98209.24998235703
2021-01-24 00:00:00,0.68243,0.68353,0.68168,0.68308,4486.800001144409
2021-01-25 00:00:00,0.68305,0.68592,0.68297,0.68508,113187.42985355854
2021-01-26 00:00:00,0.68506,0.68769,0.682,0.68737,95963.88998055458
2021-01-27 00:00:00,0.68737,0.68772,0.6798,0.68012,158853.4401153922
2021-01-28 00:00:00,0.6801,0.68317,0.6753,0.68156,160265.30002236366
2021-01-29 00:00:00,0.68154,0.68388,0.67915,0.6803,175047.12985801697
2021-01-31 00:00:00,0.6803,0.6803,0.67775,0.67936,7305.980006814003
2021-02-01 00:00:00,0.67932,0.68528,0.6793,0.68434,135086.56016516685
2021-02-02 00:00:00,0.68431,0.68626,0.68017,0.68311,122484.38995409012
2021-02-03 00:00:00,0.68292,0.686,0.68239,0.6861,97507.27006345987
2021-02-04 00:00:00,0.68601,0.68845,0.68542,0.68713,97759.92991018295
2021-02-05 00:00:00,0.68706,0.69013,0.68583,0.68992,93489.35000264645
2021-02-07 00:00:00,0.68992,0.6905,0.68896,0.69027,5631.100030422211
2021-02-08 00:00:00,0.6903,0.69334,0.68935,0.69269,77071.06996315718
2021-02-09 00:00:00,0.69268,0.69317,0.68905,0.69082,85315.3999234438
2021-02-10 00:00:00,0.6908,0.69074,0.68701,0.68757,96584.08999747038
2021-02-11 00:00:00,0.68757,0.69138,0.68678,0.69005,68348.05991232395
2021-02-12 00:00:00,0.68993,0.69224,0.68853,0.69184,62696.41988003254
2021-02-14 00:00:00,0.69184,0.69253,0.69116,0.6924,4463.949989795685
2021-02-15 00:00:00,0.69233,0.69377,0.69177,0.6928,55276.99995315075
2021-02-16 00:00:00,0.69277,0.69361,0.69068,0.69118,90856.4698920846
2021-02-17 00:00:00,0.69115,0.69709,0.69109,0.69711,106717.17000937462
2021-02-18 00:00:00,0.69704,0.69806,0.69404,0.69601,101019.12995022535
2021-02-19 00:00:00,0.696,0.70567,0.69557,0.70503,92394.21980810165
2021-02-21 00:00:00,0.70503,0.70745,0.70427,0.7071,4825.239999771118
2021-02-22 00:00:00,0.70689,0.71001,0.70624,0.70898,107290.21992373466
2021-02-23 00:00:00,0.70895,0.71665,0.70817,0.71583,109793.90001910925
2021-02-24 00:00:00,0.71582,0.72325,0.71577,0.72327,133394.25987958908
2021-02-25 00:00:00,0.72315,0.72561,0.71151,0.7123,172753.81034994125
2021-02-26 00:00:00,0.71206,0.71274,0.69942,0.69943,220369.30999183655
2021-02-28 00:00:00,0.69943,0.70409,0.69925,0.70345,5046.430015325546
2021-03-01 00:00:00,0.70339,0.71229,0.7025,0.71122,142520.18007946014
2021-03-02 00:00:00,0.71119,0.71678,0.70838,0.71607,153567.6200246811
2021-03-03 00:00:00,0.71596,0.71766,0.7131,0.71356,146834.1901395321
2021-03-04 00:00:00,0.71324,0.72272,0.71324,0.71687,209330.93998718262
2021-03-05 00:00:00,0.71681,0.71773,0.70863,0.71463,213726.7601671219
2021-03-07 00:00:00,0.71463,0.71799,0.71438,0.71699,6541.010005235672
2021-03-08 00:00:00,0.71688,0.71863,0.71334,0.71666,172806.7601082325
2021-03-09 00:00:00,0.71662,0.71966,0.7144,0.71615,160020.32003498077
2021-03-10 00:00:00,0.71606,0.71952,0.71349,0.71877,151903.00994794816
2021-03-11 00:00:00,0.71878,0.72229,0.71771,0.72,124052.45988047123
2021-03-12 00:00:00,0.71997,0.72196,0.71874,0.72114,132882.26989412308
2021-03-14 00:00:00,0.72114,0.72144,0.71804,0.72145,10428.400041103363
2021-03-15 00:00:00,0.72137,0.72159,0.71626,0.71873,131426.04999381304
2021-03-16 00:00:00,0.71876,0.71881,0.71482,0.71646,110429.08004283905
2021-03-17 00:00:00,0.71643,0.72062,0.71395,0.72062,128304.76999378204
2021-03-18 00:00:00,0.72062,0.72398,0.71824,0.71897,164971.39003771544
2021-03-19 00:00:00,0.71889,0.72097,0.71704,0.71851,124711.25995993614
2021-03-21 00:00:00,0.71851,0.71863,0.71589,0.71822,5351.470004439354
2021-03-22 00:00:00,0.71815,0.71887,0.71401,0.71512,95634.3499225378
2021-03-23 00:00:00,0.71507,0.71707,0.70943,0.71082,105353.68993473053
2021-03-24 00:00:00,0.71075,0.71358,0.70856,0.71047,104616.76008182764
2021-03-25 00:00:00,0.71044,0.71355,0.7098,0.7134,118239.77989268303
2021-03-26 00:00:00,0.71334,0.71804,0.71288,0.71687,82740.72001075745
2021-03-28 00:00:00,0.71687,0.71772,0.71508,0.71752,3895.0899975299835
2021-03-29 00:00:00,0.7175,0.71939,0.71502,0.71724,92830.99005490541
2021-03-30 00:00:00,0.71724,0.71969,0.71457,0.71658,94736.86006772518
2021-03-31 00:00:00,0.71653,0.7188,0.71615,0.71677,103943.01997214556
2021-04-01 00:00:00,0.71675,0.71828,0.71229,0.71755,107905.61994969845
2021-04-02 00:00:00,0.71757,0.71903,0.71417,0.71534,38877.84006424993
2021-04-04 00:00:00,0.71534,0.7179,0.71534,0.7179,5374.940016746521
2021-04-05 00:00:00,0.71775,0.719,0.71459,0.71671,59851.849882662296
2021-04-06 00:00:00,0.71669,0.71753,0.71234,0.71357,80342.87994396687
2021-04-07 00:00:00,0.71356,0.71428,0.70633,0.70757,87843.199934721
2021-04-08 00:00:00,0.70758,0.71001,0.70593,0.70764,73107.36005705595
2021-04-09 00:00:00,0.70757,0.70778,0.70209,0.70398,77164.81002652645
2021-04-11 00:00:00,0.70398,0.70563,0.70309,0.70554,3494.4199981689453
2021-04-12 00:00:00,0.70547,0.70558,0.70193,0.7035,74411.92997944355
2021-04-13 00:00:00,0.70344,0.70521,0.70162,0.70372,89297.30999314785
2021-04-14 00:00:00,0.70371,0.71363,0.70252,0.71283,87922.35987046361
2021-04-15 00:00:00,0.71272,0.71639,0.7117,0.71457,90659.65998339653
2021-04-16 00:00:00,0.71456,0.71476,0.71061,0.71104,72008.71000623703
2021-04-18 00:00:00,0.71104,0.71126,0.70933,0.71032,2870.1500087976456
2021-04-19 00:00:00,0.71002,0.71259,0.70834,0.71042,82585.82990449667
2021-04-20 00:00:00,0.71038,0.71428,0.70608,0.70739,90166.15997052193
2021-04-21 00:00:00,0.70734,0.71155,0.70615,0.71082,85790.95995032787
2021-04-22 00:00:00,0.71076,0.7115,0.70485,0.70653,101164.78002023697
2021-04-23 00:00:00,0.70651,0.70947,0.70618,0.70747,73879.24988126755
2021-04-25 00:00:00,0.70747,0.70812,0.70604,0.7077,2842.490012347698
2021-04-26 00:00:00,0.70761,0.71425,0.70744,0.71313,78669.05000019073
2021-04-27 00:00:00,0.71311,0.71399,0.70863,0.70997,76723.52998274565
2021-04-28 00:00:00,0.70994,0.71021,0.7068,0.70905,99331.56995677948
2021-04-29 00:00:00,0.70907,0.71007,0.70499,0.70685,88564.71000003815
2021-04-30 00:00:00,0.70686,0.70754,0.70316,0.70364,90606.4600224495
2021-05-02 00:00:00,0.70364,0.70472,0.70329,0.70473,2575.0099860578775
2021-05-03 00:00:00,0.70473,0.70775,0.70417,0.70719,79548.88990968466
2021-05-04 00:00:00,0.70715,0.70858,0.70133,0.7047,105139.08999228477
2021-05-05 00:00:00,0.70468,0.70802,0.70447,0.70783,79084.61990106106
2021-05-06 00:00:00,0.70773,0.70868,0.70335,0.70675,94269.38982349634
2021-05-07 00:00:00,0.7067,0.70839,0.70401,0.70591,96519.72007918358
2021-05-09 00:00:00,0.70591,0.70765,0.70589,0.70765,8467.129998803139
2021-05-10 00:00:00,0.70757,0.70979,0.70484,0.70604,90484.25999820232
2021-05-11 00:00:00,0.70602,0.709,0.70446,0.70854,106429.95992863178
2021-05-12 00:00:00,0.70838,0.70868,0.70099,0.70272,131157.06005185843
2021-05-13 00:00:00,0.7027,0.70328,0.69833,0.69987,127123.06004858017
2021-05-14 00:00:00,0.69976,0.70251,0.69773,0.70099,89046.39994168282
2021-05-16 00:00:00,0.70099,0.70173,0.70012,0.70115,3018.980010807514
2021-05-17 00:00:00,0.7011,0.7022,0.69746,0.70222,86069.55998444557
2021-05-18 00:00:00,0.7022,0.70324,0.69817,0.69897,86800.51991438866
2021-05-19 00:00:00,0.69895,0.69964,0.69636,0.69801,125229.47006946802
2021-05-20 00:00:00,0.69787,0.70088,0.69639,0.69737,91010.91994172335
2021-05-21 00:00:00,0.69729,0.69856,0.69331,0.69369,86258.15990316868
2021-05-23 00:00:00,0.69369,0.69405,0.69229,0.69336,3165.64000248909
2021-05-24 00:00:00,0.69326,0.6956,0.69248,0.6953,76198.84002375603
2021-05-25 00:00:00,0.69521,0.69597,0.69203,0.69408,87737.97993635386
2021-05-26 00:00:00,0.6941,0.69728,0.69339,0.6948,86180.36000619084
2021-05-27 00:00:00,0.6948,0.69721,0.69329,0.69454,88188.79002344608
2021-05-28 00:00:00,0.6945,0.69545,0.69281,0.69346,79587.99011564255
2021-05-30 00:00:00,0.69346,0.69403,0.69259,0.69379,3373.449998855591
2021-05-31 00:00:00,0.69377,0.69719,0.69332,0.69566,61714.040012061596
2021-06-01 00:00:00,0.69563,0.69773,0.69379,0.69574,77758.44003164768
2021-06-02 00:00:00,0.69575,0.69711,0.69346,0.69554,73732.22002327442
2021-06-03 00:00:00,0.69556,0.69623,0.69102,0.69223,83238.95995092392
2021-06-04 00:00:00,0.69218,0.69637,0.69161,0.69571,77958.74003958702
2021-06-06 00:00:00,0.69571,0.69615,0.69374,0.69615,6567.3700160980225
2021-06-07 00:00:00,0.6961,0.69824,0.69516,0.6963,70836.21005958319
2021-06-08 00:00:00,0.69624,0.6967,0.69286,0.69395,70680.23985749483
2021-06-09 00:00:00,0.69388,0.69519,0.69141,0.69237,56164.0599861145
2021-06-10 00:00:00,0.69237,0.6952,0.69199,0.69306,83189.65985250473
2021-06-11 00:00:00,0.69299,0.69544,0.6913,0.69131,64191.12981367111
2021-06-13 00:00:00,0.69131,0.69241,0.69131,0.692,2312.7599882483482
2021-06-14 00:00:00,0.69199,0.69431,0.69155,0.69356,56424.29994934797
2021-06-15 00:00:00,0.69352,0.694,0.6894,0.69057,65335.279973864555
2021-06-16 00:00:00,0.69059,0.69342,0.68934,0.69197,99745.66000467539
2021-06-17 00:00:00,0.6919,0.6952,0.69065,0.69353,121514.97987222672
2021-06-18 00:00:00,0.69341,0.6939,0.68998,0.69002,114773.74011087418
2021-06-20 00:00:00,0.69002,0.69213,0.68832,0.692,4773.899998307228
2021-06-21 00:00:00,0.69194,0.6932,0.69014,0.69215,108061.77980422974
2021-06-22 00:00:00,0.69212,0.69437,0.68928,0.69398,89301.11998260021
2021-06-23 00:00:00,0.69391,0.69618,0.69299,0.69535,85385.64003825188
2021-06-24 00:00:00,0.69536,0.69685,0.69522,0.69618,81936.61002254486
2021-06-25 00:00:00,0.69607,0.69729,0.6955,0.69591,76683.80990362167
