Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,116.697,116.95,116.633,116.9,5342.100015044212
2021-01-04 00:00:00,116.899,117.287,116.446,117.023,109824.06001722813
2021-01-05 00:00:00,117.022,117.129,116.741,116.927,97630.65999948978
2021-01-06 00:00:00,116.917,117.476,116.795,117.327,132534.9398972839
2021-01-07 00:00:00,117.316,117.507,117.18,117.26,117664.44007217884
2021-01-08 00:00:00,117.261,117.57,117.045,117.387,128339.57027089596
2021-01-10 00:00:00,117.387,117.387,117.166,117.282,5088.679998159409
2021-01-11 00:00:00,117.258,117.383,116.885,117.05,99391.74992203712
2021-01-12 00:00:00,117.047,117.228,116.947,117.075,98082.41006588936
2021-01-13 00:00:00,117.07,117.201,116.86,117.035,96275.6899131164
2021-01-14 00:00:00,117.027,117.287,116.74,116.895,110272.33008742332
2021-01-15 00:00:00,116.876,116.894,116.511,116.513,87726.57997369766
2021-01-17 00:00:00,116.513,116.576,116.415,116.45,4336.789983153343
2021-01-18 00:00:00,116.424,116.566,116.28,116.396,84000.38005840778
2021-01-19 00:00:00,116.395,117.262,116.368,116.985,92349.48976320028
2021-01-20 00:00:00,116.984,117.039,116.227,116.439,90846.15979361534
2021-01-21 00:00:00,116.43,116.977,116.28,116.906,96236.7299721241
2021-01-22 00:00:00,116.898,117.296,116.896,117.176,74695.56997132301
2021-01-24 00:00:00,117.176,117.263,117.117,117.199,5450.230004698038
2021-01-25 00:00:00,117.191,117.26,116.701,116.83,87002.44999313354
2021-01-26 00:00:00,116.83,116.945,116.646,116.849,74919.93991214037
2021-01-27 00:00:00,116.838,117.224,116.758,117.112,106767.17011451721
2021-01-28 00:00:00,117.101,117.559,117.036,117.379,105566.05003267527
2021-01-29 00:00:00,117.371,117.99,117.365,117.507,112472.58974194527
2021-01-31 00:00:00,117.507,117.658,117.416,117.458,6050.230029463768
2021-02-01 00:00:00,117.455,117.5,116.9,116.98,93402.14004445076
2021-02-02 00:00:00,116.979,117.216,116.859,116.963,93118.56994193792
