Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,1.27219,1.27334,1.27136,1.27238,3351.2799957990646
2021-01-04 00:00:00,1.27228,1.27953,1.26647,1.27816,106819.93014019728
2021-01-05 00:00:00,1.27809,1.27884,1.26557,1.26767,104188.73992694914
2021-01-06 00:00:00,1.26758,1.27231,1.26296,1.26653,170530.5100427866
2021-01-07 00:00:00,1.26653,1.27327,1.26642,1.26848,98692.02008217573
2021-01-08 00:00:00,1.26848,1.27413,1.26583,1.26846,117789.55988311768
2021-01-10 00:00:00,1.26846,1.27321,1.26846,1.27309,4056.8299851715565
2021-01-11 00:00:00,1.2727,1.28347,1.27184,1.27736,97832.38985791802
2021-01-12 00:00:00,1.2773,1.27907,1.27065,1.27078,86668.35997140408
2021-01-13 00:00:00,1.27071,1.27457,1.26799,1.26973,79459.8300421834
2021-01-14 00:00:00,1.26972,1.27057,1.26245,1.26473,74401.87989658117
2021-01-15 00:00:00,1.26469,1.27637,1.26357,1.27276,91147.7402176857
2021-01-17 00:00:00,1.27276,1.27714,1.27258,1.27715,4400.889992505312
2021-01-18 00:00:00,1.27715,1.27988,1.2742,1.2749,87689.70011807978
2021-01-19 00:00:00,1.27488,1.27599,1.27149,1.27224,66108.32991713285
2021-01-20 00:00:00,1.27211,1.27314,1.2606,1.26286,78751.37000067532
2021-01-21 00:00:00,1.26284,1.26487,1.25885,1.26489,73273.05002915859
2021-01-22 00:00:00,1.26488,1.27392,1.2641,1.27287,74211.46999645233
2021-01-24 00:00:00,1.27287,1.27363,1.27076,1.27266,3311.8400182724
2021-01-25 00:00:00,1.27256,1.27769,1.2687,1.27376,82673.6299558878
2021-01-26 00:00:00,1.27376,1.27805,1.26894,1.26926,70022.59000658989
2021-01-27 00:00:00,1.26923,1.28212,1.26847,1.2818,137300.49985647202
2021-01-28 00:00:00,1.2818,1.28766,1.27878,1.2832,132522.46985816956
2021-01-29 00:00:00,1.283,1.28742,1.27373,1.27718,152242.32003307343
2021-01-31 00:00:00,1.27718,1.28186,1.27718,1.28035,6803.340000867844
2021-02-01 00:00:00,1.28007,1.28641,1.27611,1.28492,128747.3301229477
2021-02-02 00:00:00,1.2849,1.2867,1.27785,1.27868,106624.3499341011
2021-02-03 00:00:00,1.27869,1.28097,1.2763,1.27847,89803.54993343353
2021-02-04 00:00:00,1.27844,1.2843,1.2777,1.28249,79723.44004493952
2021-02-05 00:00:00,1.28249,1.28321,1.2752,1.27532,72698.75991368294
2021-02-07 00:00:00,1.27532,1.27656,1.27532,1.27609,4593.479979157448
2021-02-08 00:00:00,1.27599,1.27817,1.27342,1.27393,70767.2398904264
2021-02-09 00:00:00,1.2739,1.2763,1.26889,1.26982,79965.19991045445
2021-02-10 00:00:00,1.2698,1.27096,1.26672,1.2697,84775.58990693092
2021-02-11 00:00:00,1.26969,1.27104,1.26599,1.27002,66941.3298971653
2021-02-12 00:00:00,1.26997,1.27627,1.26765,1.26908,53388.71997857094
2021-02-14 00:00:00,1.26908,1.26908,1.2682,1.26888,3174.039978861809
2021-02-15 00:00:00,1.26888,1.26904,1.26306,1.26354,39228.02995669842
2021-02-16 00:00:00,1.26354,1.27118,1.26092,1.27121,72939.92985963821
2021-02-17 00:00:00,1.27121,1.27429,1.26867,1.27,89200.83005714417
2021-02-18 00:00:00,1.26995,1.2729,1.2665,1.26824,69989.41004449129
2021-02-19 00:00:00,1.26808,1.27133,1.25941,1.26108,71151.26990675926
2021-02-21 00:00:00,1.26108,1.26178,1.25974,1.2601,2874.939985871315
2021-02-22 00:00:00,1.26009,1.26522,1.25801,1.2611,77932.52982521057
2021-02-23 00:00:00,1.2611,1.2645,1.25785,1.25948,87524.38994979858
2021-02-24 00:00:00,1.25944,1.25946,1.25046,1.25125,99418.69986456633
2021-02-25 00:00:00,1.25124,1.26136,1.24676,1.26136,139386.0899811983
2021-02-26 00:00:00,1.26135,1.27433,1.25868,1.27346,170801.47984313965
2021-02-28 00:00:00,1.27346,1.27346,1.26922,1.26974,6547.569997549057
2021-03-01 00:00:00,1.26972,1.27125,1.26398,1.26412,103337.97997772694
2021-03-02 00:00:00,1.26407,1.26977,1.25997,1.26363,113595.1000161171
2021-03-03 00:00:00,1.26356,1.26745,1.25927,1.26745,113864.88008797169
2021-03-04 00:00:00,1.26747,1.26913,1.25749,1.26793,171094.699986279
2021-03-05 00:00:00,1.26792,1.2735,1.26454,1.2653,159763.98004078865
2021-03-07 00:00:00,1.2653,1.26565,1.26219,1.26329,5412.439999938011
2021-03-08 00:00:00,1.26319,1.26992,1.26254,1.26599,135180.52997779846
2021-03-09 00:00:00,1.26582,1.26838,1.25902,1.26461,119637.50990852714
2021-03-10 00:00:00,1.26459,1.26823,1.26081,1.26213,115195.59989619255
2021-03-11 00:00:00,1.26211,1.26237,1.25202,1.25362,81332.3598767519
2021-03-12 00:00:00,1.25361,1.25714,1.24618,1.24733,87705.70005750656
2021-03-14 00:00:00,1.24733,1.24819,1.24686,1.24692,3575.639999985695
2021-03-15 00:00:00,1.24691,1.25116,1.24404,1.24779,78948.21997138858
2021-03-16 00:00:00,1.24775,1.24999,1.24334,1.24429,75926.46001970768
2021-03-17 00:00:00,1.24428,1.24926,1.23876,1.23882,88575.25987887383
2021-03-18 00:00:00,1.23877,1.25261,1.23647,1.24936,108369.60006678104
2021-03-19 00:00:00,1.24937,1.25468,1.24616,1.24978,90583.63013505936
2021-03-21 00:00:00,1.24978,1.25293,1.24978,1.25236,3445.9900040626526
2021-03-22 00:00:00,1.25236,1.25391,1.24731,1.25211,57181.23004579544
2021-03-23 00:00:00,1.2521,1.25964,1.25184,1.25902,80524.45995759964
2021-03-24 00:00:00,1.25886,1.2608,1.25426,1.25804,75728.01003110409
2021-03-25 00:00:00,1.25785,1.26273,1.25461,1.26049,93959.819901824
2021-03-26 00:00:00,1.26046,1.26076,1.25603,1.25807,68243.33002281189
2021-03-28 00:00:00,1.25807,1.25853,1.25694,1.2586,1678.8800002932549
2021-03-29 00:00:00,1.25849,1.2625,1.25797,1.25906,62509.56013548374
2021-03-30 00:00:00,1.25901,1.26459,1.25801,1.26218,65367.51989042759
2021-03-31 00:00:00,1.26213,1.26281,1.25391,1.25646,68469.73999911547
2021-04-01 00:00:00,1.25645,1.26012,1.25397,1.25471,66886.33998918533
2021-04-02 00:00:00,1.25469,1.25763,1.25278,1.25695,25165.409992575645
2021-04-04 00:00:00,1.25695,1.25825,1.25629,1.25642,2885.0000029206276
2021-04-05 00:00:00,1.25641,1.25933,1.25016,1.25202,43199.69001559168
2021-04-06 00:00:00,1.25202,1.25822,1.25165,1.25722,60732.9999294281
2021-04-07 00:00:00,1.25719,1.26323,1.25656,1.26133,76877.21002221107
2021-04-08 00:00:00,1.26132,1.26258,1.25558,1.25635,60325.439995884895
2021-04-09 00:00:00,1.25632,1.261,1.25251,1.25264,66601.23999941349
2021-04-11 00:00:00,1.25264,1.25356,1.25257,1.25335,4408.719996660948
2021-04-12 00:00:00,1.25336,1.25732,1.25303,1.25626,59665.96000564098
2021-04-13 00:00:00,1.25624,1.26251,1.25266,1.2537,65227.59000355005
2021-04-14 00:00:00,1.25369,1.25742,1.24998,1.25173,62902.1500236392
2021-04-15 00:00:00,1.25176,1.25559,1.24765,1.25454,68358.71995547414
2021-04-16 00:00:00,1.2545,1.25585,1.24939,1.25056,56679.3300409317
2021-04-18 00:00:00,1.25056,1.25183,1.25044,1.25183,1577.0299915075302
2021-04-19 00:00:00,1.25183,1.25438,1.24709,1.25236,74348.59002484381
2021-04-20 00:00:00,1.25229,1.26223,1.24784,1.26118,86251.74998825788
2021-04-21 00:00:00,1.26118,1.26479,1.24595,1.25048,81281.63990008831
2021-04-22 00:00:00,1.25042,1.25338,1.24727,1.25033,80740.28992015123
2021-04-23 00:00:00,1.25024,1.25089,1.24605,1.24744,62820.940007567406
2021-04-25 00:00:00,1.24744,1.24891,1.24742,1.24894,2278.7500076293945
2021-04-26 00:00:00,1.24892,1.24889,1.23839,1.23958,67259.95994138718
2021-04-27 00:00:00,1.23958,1.24177,1.23882,1.24066,56467.660029649734
2021-04-28 00:00:00,1.24067,1.24163,1.23013,1.23029,71480.52009117603
2021-04-29 00:00:00,1.2303,1.232,1.22744,1.2277,66506.16003996134
2021-04-30 00:00:00,1.2276,1.23223,1.22656,1.22865,75923.82014322281
2021-05-02 00:00:00,1.22865,1.22901,1.22787,1.22804,1225.8300005793571
2021-05-03 00:00:00,1.22797,1.23158,1.22664,1.228,54705.91005125642
2021-05-04 00:00:00,1.22797,1.23471,1.22768,1.23011,78138.3199173212
2021-05-05 00:00:00,1.2301,1.23049,1.22514,1.22689,60442.41997948289
2021-05-06 00:00:00,1.22683,1.22875,1.21415,1.2156,73941.99006855488
2021-05-07 00:00:00,1.21553,1.21899,1.21195,1.21246,71769.79002344608
2021-05-09 00:00:00,1.21246,1.21331,1.21097,1.2116,3580.7399886846542
2021-05-10 00:00:00,1.21161,1.21291,1.20785,1.20955,73360.00003170967
2021-05-11 00:00:00,1.20938,1.21229,1.20777,1.20975,86994.26991599798
2021-05-12 00:00:00,1.20973,1.2137,1.20455,1.21205,113691.0098503828
2021-05-13 00:00:00,1.21202,1.2202,1.21035,1.21703,100189.599883914
2021-05-14 00:00:00,1.21702,1.21783,1.20804,1.21007,70283.65002012253
2021-05-16 00:00:00,1.21007,1.21181,1.21007,1.21124,2453.0500188469887
2021-05-17 00:00:00,1.21123,1.21352,1.20604,1.20616,77878.7798885107
2021-05-18 00:00:00,1.20618,1.20808,1.20124,1.20728,67342.59993579984
2021-05-19 00:00:00,1.20724,1.21408,1.20536,1.21312,115068.29012584686
2021-05-20 00:00:00,1.21313,1.21437,1.2049,1.20631,76135.88993644714
2021-05-21 00:00:00,1.20629,1.20938,1.20271,1.20614,76886.65001988411
2021-05-23 00:00:00,1.20614,1.20765,1.2056,1.20699,2460.750003218651
2021-05-24 00:00:00,1.20699,1.2085,1.20404,1.20501,65569.72994315624
2021-05-25 00:00:00,1.20497,1.20776,1.20286,1.2067,83161.96001416445
2021-05-26 00:00:00,1.20661,1.21327,1.20429,1.21305,75509.59005108476
2021-05-27 00:00:00,1.21298,1.21412,1.20562,1.20707,75071.48003482819
2021-05-28 00:00:00,1.20706,1.21191,1.20626,1.20693,69829.73995685577
2021-05-30 00:00:00,1.20693,1.20795,1.20647,1.20788,1527.0900019407272
2021-05-31 00:00:00,1.20779,1.20894,1.20463,1.20607,66895.54010510445
2021-06-01 00:00:00,1.20606,1.20765,1.20064,1.20706,65249.759988337755
2021-06-02 00:00:00,1.20705,1.2089,1.2029,1.20404,52067.600018024445
2021-06-03 00:00:00,1.20403,1.21192,1.20298,1.21097,64693.52998572588
2021-06-04 00:00:00,1.21094,1.21326,1.20701,1.20726,62261.3099745512
2021-06-06 00:00:00,1.20726,1.20793,1.20697,1.20756,1018.589998960495
2021-06-07 00:00:00,1.20755,1.21061,1.20567,1.20868,52584.63999855518
2021-06-08 00:00:00,1.20867,1.21168,1.20707,1.21129,61926.27005314827
2021-06-09 00:00:00,1.21132,1.21168,1.20576,1.21144,57107.67006111145
2021-06-10 00:00:00,1.21143,1.21238,1.20696,1.20958,76115.49008917809
2021-06-11 00:00:00,1.20957,1.21761,1.20797,1.21583,68546.73011600971
2021-06-13 00:00:00,1.21583,1.21632,1.2154,1.21599,1532.669992685318
