Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,0.89365,0.89613,0.89365,0.8954,4455.67001581192
2021-01-04 00:00:00,0.89536,0.90483,0.89434,0.90284,138414.209949255
2021-01-05 00:00:00,0.90278,0.90517,0.90134,0.90252,155538.86007988453
2021-01-06 00:00:00,0.90249,0.90837,0.90169,0.90563,178948.02002966404
2021-01-07 00:00:00,0.9056,0.90765,0.90151,0.9042,137748.2300632
2021-01-08 00:00:00,0.90416,0.90448,0.8993,0.90089,155054.71007728577
2021-01-10 00:00:00,0.90089,0.9018,0.89937,0.9017,5430.650023654103
2021-01-11 00:00:00,0.90147,0.90359,0.89881,0.89922,122374.81977057457
2021-01-12 00:00:00,0.89918,0.89944,0.89201,0.89326,131328.4399586916
2021-01-13 00:00:00,0.89326,0.89337,0.88833,0.89112,128063.37992858887
2021-01-14 00:00:00,0.89108,0.89154,0.8869,0.88798,137666.40997064114
2021-01-15 00:00:00,0.88798,0.89059,0.88656,0.88843,127538.13969635963
2021-01-17 00:00:00,0.88843,0.88906,0.88765,0.88915,4966.170021772385
2021-01-18 00:00:00,0.88904,0.89236,0.88857,0.88924,96991.45986771584
2021-01-19 00:00:00,0.88915,0.89178,0.88831,0.88967,104774.84009337425
2021-01-20 00:00:00,0.88963,0.89031,0.88374,0.88638,117017.16002333164
2021-01-21 00:00:00,0.88636,0.88682,0.88294,0.88608,117633.26011776924
2021-01-22 00:00:00,0.88608,0.89172,0.88596,0.88943,101450.14993095398
2021-01-24 00:00:00,0.88943,0.88943,0.88886,0.88905,2340.8699964880943
2021-01-25 00:00:00,0.88899,0.8894,0.88681,0.88787,116303.58982253075
2021-01-26 00:00:00,0.88786,0.89037,0.88466,0.88518,111053.76013326645
2021-01-27 00:00:00,0.88516,0.88563,0.88122,0.88537,149695.2901506424
2021-01-28 00:00:00,0.88523,0.88833,0.88267,0.8831,138863.9597479105
2021-01-29 00:00:00,0.88309,0.88691,0.88252,0.88567,151874.02022743225
2021-01-31 00:00:00,0.88567,0.88567,0.8845,0.8851,4970.0999911129475
2021-02-01 00:00:00,0.88502,0.88513,0.88044,0.88236,117118.16017127037
