Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 00:00:00,1.08056,1.08189,1.0801,1.08184,3548.11001175642
2021-01-04 00:00:00,1.08181,1.08309,1.07872,1.07973,83320.32014718652
2021-01-05 00:00:00,1.07972,1.08187,1.079,1.08009,76180.97003660351
2021-01-06 00:00:00,1.08003,1.0836,1.07978,1.08343,109619.91990093887
2021-01-07 00:00:00,1.08341,1.08672,1.08247,1.08606,83590.94007202238
2021-01-08 00:00:00,1.08602,1.08617,1.0816,1.08192,91429.27997541428
2021-01-10 00:00:00,1.08192,1.08242,1.08152,1.08168,2850.439987182617
2021-01-11 00:00:00,1.08168,1.08396,1.08117,1.08186,76384.26998412609
2021-01-12 00:00:00,1.08184,1.08305,1.08058,1.08178,65770.90010622144
2021-01-13 00:00:00,1.08179,1.08223,1.07812,1.07889,65311.080061882734
2021-01-14 00:00:00,1.07887,1.08133,1.07754,1.07941,82492.52004499733
2021-01-15 00:00:00,1.07941,1.07961,1.07502,1.0757,68814.31013250351
2021-01-17 00:00:00,1.0757,1.0769,1.07531,1.07701,3611.0799672603607
2021-01-18 00:00:00,1.07691,1.07693,1.07388,1.076,53776.41005539894
2021-01-19 00:00:00,1.07599,1.07807,1.07561,1.07806,54972.43993841857
2021-01-20 00:00:00,1.07804,1.07921,1.07653,1.07738,60936.7899286747
2021-01-21 00:00:00,1.07738,1.07847,1.07564,1.0771,64263.300020985305
2021-01-22 00:00:00,1.0771,1.07837,1.07625,1.07704,63563.10992728174
2021-01-24 00:00:00,1.07704,1.07757,1.07687,1.0775,2597.4200000166893
2021-01-25 00:00:00,1.07747,1.07866,1.07688,1.07833,63817.90994036198
2021-01-26 00:00:00,1.07833,1.07996,1.07705,1.0784,61845.46005022526
2021-01-27 00:00:00,1.0784,1.07853,1.07498,1.07621,86868.84992706776
2021-01-28 00:00:00,1.07621,1.07879,1.07519,1.07704,81871.5499625802
2021-01-29 00:00:00,1.077,1.08123,1.07602,1.08033,87602.84997940063
2021-01-31 00:00:00,1.08033,1.08101,1.07862,1.08071,4988.179985523224
2021-02-01 00:00:00,1.0807,1.08263,1.08054,1.08192,75274.4299839735
2021-02-02 00:00:00,1.08192,1.08322,1.07987,1.08087,68322.38002359867
2021-02-03 00:00:00,1.08082,1.08199,1.07955,1.0818,58440.53990864754
2021-02-04 00:00:00,1.08182,1.08224,1.081,1.08178,61791.50996696949
2021-02-05 00:00:00,1.08178,1.08348,1.08072,1.08217,60596.760031700134
2021-02-07 00:00:00,1.08217,1.08323,1.08208,1.08319,4246.32997238636
2021-02-08 00:00:00,1.0832,1.08457,1.08212,1.08307,59341.01993278414
2021-02-09 00:00:00,1.08307,1.08328,1.08044,1.08145,65624.11994469166
2021-02-10 00:00:00,1.08145,1.0818,1.0785,1.07889,63842.160045705736
2021-02-11 00:00:00,1.07888,1.0807,1.07863,1.07975,45376.99999803305
2021-02-12 00:00:00,1.07971,1.08103,1.07872,1.08022,44131.35000550747
2021-02-14 00:00:00,1.08022,1.08109,1.07894,1.08108,3435.9399707317352
2021-02-15 00:00:00,1.08105,1.08195,1.07906,1.07966,34787.38996038586
2021-02-16 00:00:00,1.07967,1.08082,1.07876,1.08028,61205.549940392375
2021-02-17 00:00:00,1.08019,1.08244,1.07936,1.08232,70299.88000932336
2021-02-18 00:00:00,1.08232,1.08361,1.08189,1.08345,48148.35999274254
