Unnamed: 0,print_log,optimization_dict,use_strength,one_lot_size,datetime_from,datetime_before,period,upperband,lowerband,upper_unwind,lower_unwind,size_multiplier,drawdown_len,drawdown_drawdown,drawdown_moneydown,drawdown_max_len,drawdown_max_drawdown,drawdown_max_moneydown,returns_rtot,returns_ravg,returns_rnorm,returns_rnorm100,sharperatio_sharperatio,cluster
0,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.0,2423,2.169247278859435,4386.500000000029,2423,2.939721976331888,5944.5,-0.0109269826222821,-1.7511190099811192e-06,-1.7511174767731206e-06,-0.0001751117476773,None,0
1,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.05,4747,2.1890879165560326,4495.499999999884,4747,5.869706539020656,12054.000000000116,0.0043106955870846,6.908166004943343e-07,6.90816839108177e-07,6.90816839108177e-05,None,0
2,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.1,4747,3.5860864154687246,7492.499999999185,4747,9.61554569059414,20090.000000000586,0.0071742037480033,1.149712139103096e-06,1.149712800022351e-06,0.0001149712800022,None,0
3,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.15,4747,4.936107536040194,10489.499999999884,4747,13.235422142015327,28126.00000000035,0.0100295356371778,1.6072973777528638e-06,1.6072986694559862e-06,0.0001607298669455,None,0
4,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.2,4747,6.241481683739971,13486.500000000116,4747,16.735584521366345,36162.0000000007,0.0128767378136822,2.063579777833698e-06,2.063581907015912e-06,0.0002063581907015,None,0
5,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.25,4747,7.504387632226194,16483.4999999993,4747,20.12187487907003,44198.00000000047,0.0157158564400049,2.5185667371802866e-06,2.5185699087721544e-06,0.0002518569908772,None,0
6,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.3,4747,8.72686465867174,19480.49999999674,4747,23.39976122692579,52233.99999999907,0.0185469372865965,2.972265590800725e-06,2.9722700079864724e-06,0.0002972270007986,None,0
7,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.35,4747,9.91082353200408,22477.499999996973,4747,26.574367001399693,60269.999999999534,0.0213700257362084,3.4246836115718607e-06,3.424689475807475e-06,0.0003424689475807,None,0
8,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.4,4747,11.058056478584042,25474.499999995576,4747,29.650497785090995,68306.0000000007,0.0241851667883379,3.875828010951592e-06,3.875835521982682e-06,0.0003875835521982,None,0
9,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,30.0,40.0,60.0,0.45,4747,12.170246234665184,28471.499999993943,4747,32.63266557950978,76342.00000000047,0.0269924050636306,4.325705939684396e-06,4.325715295563825e-06,0.0004325715295563,None,0
10,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.0,2423,2.169247278859435,4386.500000000029,2423,2.939721976331888,5944.5,-0.0109269826222821,-1.7511190099811192e-06,-1.7511174767731206e-06,-0.0001751117476773,None,0
11,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.05,4747,2.0110376178168687,4120.875000000058,4747,5.392291723982806,11049.500000000233,0.0039521798384277,6.333621535941859e-07,6.33362354168037e-07,6.33362354168037e-05,None,0
12,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.1,4747,3.241335469148272,6743.250000000058,4747,8.691148425117047,18081.00000000035,0.0064590950607397,1.0351113879390656e-06,1.035111923667043e-06,0.0001035111923667,None,0
13,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.15,4747,4.435203409645256,9365.62499999872,4747,11.892323857161768,25112.499999999767,0.0089597413714788,1.4358559890190455e-06,1.4358570198607495e-06,0.000143585701986,None,0
14,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.2,4747,5.594235902411912,11987.999999996391,4747,15.000093330595544,32143.999999999414,0.011454150045121,1.8356009687694064e-06,1.835602653485896e-06,0.0001835602653485,None,0
15,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.25,4747,6.719935700006207,14610.37499999837,4747,18.018486248000503,39175.50000000117,0.0139423521227134,2.2343513017169024e-06,2.234353797881631e-06,0.0002234353797881,None,0
16,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.3,4747,7.813720344737317,17232.75,4747,20.951303533636665,46207.0,0.0164243784141385,2.6321119253427097e-06,2.632115389352343e-06,0.0002632115389352,None,0
17,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.35,4747,8.87692812382319,19855.12499999674,4747,23.80213360128582,53238.49999999907,0.0189002595004976,3.028887740464373e-06,3.028892327549477e-06,0.0003028892327549,None,0
18,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.4,4747,9.91082353200409,22477.499999996973,4747,26.57436700139952,60269.99999999907,0.0213700257362073,3.424683611571686e-06,3.424689475807301e-06,0.0003424689475807,None,0
19,False,"{'use_strength': True, 'period': 1, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,30.0,40.0,60.0,0.45,4747,10.916602288472424,25099.874999993717,4747,29.271209873268624,67301.49999999977,0.023833707251394,3.819504367210581e-06,3.8195116615266735e-06,0.0003819511661526,None,0
20,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.0,2423,2.169247278859435,4386.500000000029,2423,2.939721976331888,5944.5,-0.0109269826222821,-1.7511190099811192e-06,-1.7511174767731206e-06,-0.0001751117476773,None,0
21,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.05,4747,2.1890879165560326,4495.499999999884,4747,5.869706539020656,12054.000000000116,0.0043106955870846,6.908166004943343e-07,6.90816839108177e-07,6.90816839108177e-05,None,0
22,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.1,4747,3.5860864154687246,7492.499999999185,4747,9.61554569059414,20090.000000000586,0.0071742037480033,1.149712139103096e-06,1.149712800022351e-06,0.0001149712800022,None,0
23,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.15,4747,4.936107536040194,10489.499999999884,4747,13.235422142015327,28126.00000000035,0.0100295356371778,1.6072973777528638e-06,1.6072986694559862e-06,0.0001607298669455,None,0
24,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.2,4747,6.241481683739971,13486.500000000116,4747,16.735584521366345,36162.0000000007,0.0128767378136822,2.063579777833698e-06,2.063581907015912e-06,0.0002063581907015,None,0
25,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.25,4747,7.504387632226194,16483.4999999993,4747,20.12187487907003,44198.00000000047,0.0157158564400049,2.5185667371802866e-06,2.5185699087721544e-06,0.0002518569908772,None,0
26,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.3,4747,8.72686465867174,19480.49999999674,4747,23.39976122692579,52233.99999999907,0.0185469372865965,2.972265590800725e-06,2.9722700079864724e-06,0.0002972270007986,None,0
27,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.35,4747,9.91082353200408,22477.499999996973,4747,26.574367001399693,60269.999999999534,0.0213700257362084,3.4246836115718607e-06,3.424689475807475e-06,0.0003424689475807,None,0
28,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.4,4747,11.058056478584042,25474.499999995576,4747,29.650497785090995,68306.0000000007,0.0241851667883379,3.875828010951592e-06,3.875835521982682e-06,0.0003875835521982,None,0
29,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,35.0,40.0,60.0,0.45,4747,12.170246234665184,28471.499999993943,4747,32.63266557950978,76342.00000000047,0.0269924050636306,4.325705939684396e-06,4.325715295563825e-06,0.0004325715295563,None,0
30,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.0,2423,2.169247278859435,4386.500000000029,2423,2.939721976331888,5944.5,-0.0109269826222821,-1.7511190099811192e-06,-1.7511174767731206e-06,-0.0001751117476773,None,0
31,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.05,4747,2.0110376178168687,4120.875000000058,4747,5.392291723982806,11049.500000000233,0.0039521798384277,6.333621535941859e-07,6.33362354168037e-07,6.33362354168037e-05,None,0
32,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.1,4747,3.241335469148272,6743.250000000058,4747,8.691148425117047,18081.00000000035,0.0064590950607397,1.0351113879390656e-06,1.035111923667043e-06,0.0001035111923667,None,0
33,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.15,4747,4.435203409645256,9365.62499999872,4747,11.892323857161768,25112.499999999767,0.0089597413714788,1.4358559890190455e-06,1.4358570198607495e-06,0.000143585701986,None,0
34,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.2,4747,5.594235902411912,11987.999999996391,4747,15.000093330595544,32143.999999999414,0.011454150045121,1.8356009687694064e-06,1.835602653485896e-06,0.0001835602653485,None,0
35,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.25,4747,6.719935700006207,14610.37499999837,4747,18.018486248000503,39175.50000000117,0.0139423521227134,2.2343513017169024e-06,2.234353797881631e-06,0.0002234353797881,None,0
36,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.3,4747,7.813720344737317,17232.75,4747,20.951303533636665,46207.0,0.0164243784141385,2.6321119253427097e-06,2.632115389352343e-06,0.0002632115389352,None,0
37,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.35,4747,8.87692812382319,19855.12499999674,4747,23.80213360128582,53238.49999999907,0.0189002595004976,3.028887740464373e-06,3.028892327549477e-06,0.0003028892327549,None,0
38,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.4,4747,9.91082353200409,22477.499999996973,4747,26.57436700139952,60269.99999999907,0.0213700257362073,3.424683611571686e-06,3.424689475807301e-06,0.0003424689475807,None,0
39,False,"{'use_strength': True, 'period': 1, 'lowerband': 35.0, 'upperband': 65.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,35.0,40.0,60.0,0.45,4747,10.916602288472424,25099.874999993717,4747,29.271209873268624,67301.49999999977,0.023833707251394,3.819504367210581e-06,3.8195116615266735e-06,0.0003819511661526,None,0
40,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.0,4454,1.179972152166065,2402.5,4454,2.51416334940191,5119.0,0.0060019521956343,9.618513134029382e-07,9.618517759820611e-07,9.618517759820612e-05,None,0
41,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.05,435,1.3513005493724892,2851.0835325518565,2291,3.3169288669111783,6781.722995002987,0.0398792926383433,6.390912281785794e-06,6.390932703709196e-06,0.0006390932703709,None,0
42,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.1,449,1.4535523980805138,3134.5698109639925,1970,4.828934153105281,9846.28238897078,0.0606920730717123,9.72629376149236e-06,9.726341062040882e-06,0.000972634106204,None,1
43,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.15,449,2.057673198262059,4534.87246175512,2161,7.440027886233032,15227.044363954046,0.0762825679273686,1.222477050118088e-05,1.2224845223992272e-05,0.0012224845223992,None,1
44,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.2,449,2.495363088847472,5724.316539660678,2140,9.780505961805751,20220.03905424464,0.1118714837754112,1.792812239990565e-05,1.792828310965245e-05,0.0017928283109652,None,1
45,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.25,449,2.9609732792749908,7010.270674575528,2139,11.709551074612994,24404.048817806528,0.1386541564475975,2.222021737942268e-05,2.222046425028138e-05,0.0022220464250281,None,2
46,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.3,449,3.381910660389233,8296.224809490493,2139,13.61333386551098,28588.05858136533,0.1698083525633688,2.721287701336039e-05,2.7213247287056797e-05,0.0027213247287056,None,2
47,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.35,449,3.8617740705269887,9695.754671347851,2139,15.512506145125863,32772.068344926694,0.1880310880614581,3.013318718933624e-05,3.0133641198381565e-05,0.0030133641198381,None,2
48,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.4,449,4.2111523077381765,10984.79105296731,1969,17.24211617308601,36956.07810848812,0.2226042662427022,3.567376061581767e-05,3.567439693198248e-05,0.0035674396931982,None,2
49,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 60.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,30.0,40.0,60.0,0.45,449,4.587113305558061,12273.827434591192,1969,19.0610360716404,41140.08787204919,0.2441145111176191,3.91209152432082e-05,3.912168047619177e-05,0.0039121680476191,None,2
50,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.0,1114,1.0319314165515048,2109.5,2035,1.6749637132128112,3410.0,0.0114986365595306,1.842730217873508e-06,1.8427319157018788e-06,0.0001842731915701,None,0
51,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.05,435,1.3350915691988423,2777.774342561112,2140,2.7294185799504453,5656.571330348903,0.0260621091841289,4.1766200615591305e-06,4.176628783648843e-06,0.0004176628783648,None,0
52,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.1,449,1.5108683461426782,3241.818112840934,1585,4.115992822580712,8352.768764407723,0.0550786061503007,8.82669970357383e-06,8.826738659002275e-06,0.0008826738659002,None,0
53,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.15,449,2.072565053642305,4515.302857594506,1946,6.144560804128282,12477.161780573544,0.0645946443234732,1.0351705821069434e-05,1.0351759400161017e-05,0.0010351759400161,None,1
54,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.2,449,2.512362479511124,5630.677296865033,1975,8.219990411293288,16814.347673586715,0.0884144077036725,1.416897559353726e-05,1.416907597394604e-05,0.0014169075973946,None,1
55,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.25,449,2.92309388322078,6712.471621082223,1963,9.854791272391646,20212.434591985977,0.1085107720350896,1.7389546800495134e-05,1.7389697999540524e-05,0.001738969799954,None,1
56,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.3,449,3.1694997876528017,7457.353178101242,1964,11.463510746451876,23610.521510382478,0.1302714325944647,2.0876832146548844e-05,2.087705006912559e-05,0.0020877050069125,None,1
57,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.35,449,3.602805635847151,8672.106235964282,1957,13.071872734143318,27008.608428779524,0.1485585403953726,2.380745839669433e-05,2.380774179648099e-05,0.002380774179648,None,2
58,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.4,449,3.923806865728901,9729.764269671636,1942,14.569427567539616,30406.695347174944,0.1749515355753673,2.8037105060155023e-05,2.803749810345836e-05,0.0028037498103458,None,2
59,False,"{'use_strength': True, 'period': 2, 'lowerband': 30.0, 'upperband': 65.0, 'size_multiplier': 0.45}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,65.0,30.0,40.0,60.0,0.45,449,4.587498589250843,11604.968243372336,1942,16.13151507583402,33804.78226557572,0.1879906427638017,3.012670557112208e-05,3.012715938487365e-05,0.0030127159384873,None,2
60,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.0}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.0,1114,1.201104157364626,2434.5,3334,2.560017389543056,5182.0,0.0012691942321447,2.0339651156165646e-07,2.033965322467283e-07,2.0339653224672832e-05,None,0
61,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.05}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.05,248,0.7624579970615468,1595.7931180684536,2528,3.821286571487954,7813.045590908732,0.0377777469537377,6.054126114381052e-06,6.054144440639539e-06,0.0006054144440639,None,0
62,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.1}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.1,449,0.9576626237316894,2074.987030654622,2161,6.098874320922271,12520.877151262714,0.0704446761432045,1.128921092038534e-05,1.128927464376674e-05,0.0011289274643766,None,1
63,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.15000000000000002}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.15,449,1.7372156066678526,3870.048777026881,2157,7.843208992957325,16173.551413841951,0.0903115021890124,1.4472997145675068e-05,1.447310188000353e-05,0.0014473101880003,None,1
64,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.2}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.2,449,2.214376638655333,5161.121381473378,2139,9.658794382452973,20220.40188512311,0.1306431405199231,2.093640072434665e-05,2.093661989231383e-05,0.0020936619892313,None,2
65,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.25}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.25,449,2.7842585971555653,6645.32057335967,2140,11.52335923126,24267.252356405952,0.1485465891218464,2.380554312850104e-05,2.3805826482691323e-05,0.0023805826482691,None,2
66,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.30000000000000004}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.3,449,3.100333905103555,7563.771910952288,2139,13.406746744989547,28443.57805635413,0.1672188852426525,2.6797898276066104e-05,2.679825734294952e-05,0.0026798257342949,None,2
67,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.35000000000000003}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.35,449,3.4717742006893237,8789.31722944352,2139,15.184326129769875,32452.78501712531,0.2003893668874605,3.2113680590939186e-05,3.2114196240699524e-05,0.0032114196240699,None,2
68,False,"{'use_strength': True, 'period': 2, 'lowerband': 35.0, 'upperband': 60.0, 'size_multiplier': 0.4}",True,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,2,60.0,35.0,40.0,60.0,0.4,449,3.86139963676929,10014.862547935918,2139,17.077926193521574,36748.587554637576,0.2205140639446529,3.533879229882259e-05,3.533941672129859e-05,0.0035339416721298,None,2
