Datetime,Open,High,Low,Close,Volume(Millions)
2021-01-03 22:00:00,1.22396,1.22395,1.22296,1.22333,1705.192003622651
2021-01-03 23:00:00,1.22331,1.22522,1.22304,1.22508,5284.270008087158
2021-01-04 00:00:00,1.22499,1.22492,1.22385,1.22413,7339.5700035095215
2021-01-04 01:00:00,1.22408,1.22547,1.22397,1.22538,9449.979972839355
2021-01-04 02:00:00,1.22524,1.22577,1.22494,1.22539,7680.409961700439
2021-01-04 03:00:00,1.2254,1.22576,1.22485,1.22549,6843.40998840332
2021-01-04 04:00:00,1.2255,1.22535,1.22436,1.22488,5499.109996795654
2021-01-04 05:00:00,1.22489,1.22582,1.22413,1.22582,5951.099979400635
2021-01-04 06:00:00,1.22553,1.22571,1.2242,1.22571,8112.859992980957
2021-01-04 07:00:00,1.22562,1.2268,1.22538,1.2264,10517.930019378662
2021-01-04 08:00:00,1.22637,1.22849,1.2262,1.22847,11921.479965209961
2021-01-04 09:00:00,1.22811,1.23003,1.2279,1.22935,11447.450012207031
2021-01-04 10:00:00,1.22934,1.22991,1.22897,1.22927,10943.380020141602
2021-01-04 11:00:00,1.22922,1.22991,1.22912,1.22944,9543.49003982544
2021-01-04 12:00:00,1.2293,1.23049,1.2287,1.23054,10203.810001373291
2021-01-04 13:00:00,1.23032,1.23044,1.22862,1.22993,13642.609970092773
2021-01-04 14:00:00,1.22988,1.23079,1.22836,1.22901,20412.20001220703
2021-01-04 15:00:00,1.22892,1.22899,1.22602,1.22722,23141.490020751953
2021-01-04 16:00:00,1.22716,1.22768,1.22524,1.22545,21008.609985351562
2021-01-04 17:00:00,1.22535,1.22608,1.225,1.22536,15549.420028686523
2021-01-04 18:00:00,1.2253,1.22564,1.22424,1.22513,12468.399963378906
2021-01-04 19:00:00,1.22507,1.2252,1.22437,1.22523,7416.279998779297
2021-01-04 20:00:00,1.22519,1.22514,1.22413,1.22493,8287.939966201782
2021-01-04 21:00:00,1.22491,1.22519,1.22416,1.22521,3497.8700017929077
2021-01-04 22:00:00,1.22463,1.22526,1.22432,1.22504,956.6436921358109
2021-01-04 23:00:00,1.22503,1.22531,1.2247,1.22525,2770.890003681183
2021-01-05 00:00:00,1.22525,1.22566,1.2247,1.22558,4991.779991149902
2021-01-05 01:00:00,1.22555,1.22628,1.22548,1.22578,5583.280029296875
2021-01-05 02:00:00,1.2257,1.22715,1.22569,1.22715,4958.820016860962
2021-01-05 03:00:00,1.22704,1.22765,1.22675,1.22731,6002.709978103638
2021-01-05 04:00:00,1.22727,1.2272,1.22659,1.22696,5584.169985771179
2021-01-05 05:00:00,1.22689,1.22732,1.22671,1.2273,4781.659983634949
2021-01-05 06:00:00,1.22724,1.22735,1.22665,1.22706,5906.369998931885
2021-01-05 07:00:00,1.22694,1.2271,1.22552,1.22592,10244.150001525879
2021-01-05 08:00:00,1.22581,1.22766,1.22581,1.22752,13317.700004577637
2021-01-05 09:00:00,1.22741,1.22838,1.22684,1.22725,9543.140007019043
2021-01-05 10:00:00,1.22722,1.2284,1.22714,1.22775,8227.2600440979
2021-01-05 11:00:00,1.2277,1.22875,1.22766,1.22836,7669.999977111816
2021-01-05 12:00:00,1.22828,1.22844,1.22658,1.22734,10628.64005279541
2021-01-05 13:00:00,1.22723,1.22744,1.22603,1.2264,11700.559997558594
2021-01-05 14:00:00,1.22625,1.22779,1.2259,1.22651,14044.93000793457
2021-01-05 15:00:00,1.22643,1.2281,1.22538,1.22787,19397.499877929688
2021-01-05 16:00:00,1.22754,1.22949,1.2273,1.22953,15158.989921569824
2021-01-05 17:00:00,1.22945,1.23037,1.22926,1.23,10969.770023345947
2021-01-05 18:00:00,1.22993,1.23045,1.22925,1.22953,7757.899963378906
2021-01-05 19:00:00,1.22934,1.23035,1.22897,1.23038,6297.760028839111
2021-01-05 20:00:00,1.23032,1.23036,1.22927,1.22938,5427.47500038147
2021-01-05 21:00:00,1.22937,1.22983,1.22894,1.22986,1650.0349934101105
2021-01-05 22:00:00,1.22946,1.22982,1.22925,1.22966,702.1300000548363
2021-01-05 23:00:00,1.22963,1.23015,1.22946,1.22988,3021.5799922943115
2021-01-06 00:00:00,1.22985,1.23215,1.22919,1.23112,9950.159980773926
2021-01-06 01:00:00,1.23089,1.23134,1.2281,1.22912,19321.689865112305
2021-01-06 02:00:00,1.22892,1.22928,1.22766,1.22797,9267.660037994385
2021-01-06 03:00:00,1.22786,1.22926,1.22755,1.22865,9191.690032958984
2021-01-06 04:00:00,1.22856,1.23027,1.22835,1.22919,10345.779983520508
2021-01-06 05:00:00,1.22915,1.23052,1.22915,1.22966,6872.329984664917
2021-01-06 06:00:00,1.22965,1.23212,1.22965,1.23174,7200.929992675781
2021-01-06 07:00:00,1.23163,1.23423,1.23123,1.23407,16277.26993560791
2021-01-06 08:00:00,1.23398,1.23369,1.2322,1.23269,16465.840049743652
2021-01-06 09:00:00,1.23245,1.23382,1.23206,1.23384,15038.809898376465
2021-01-06 10:00:00,1.23381,1.23437,1.2333,1.23404,11723.269989013672
2021-01-06 11:00:00,1.23381,1.23481,1.23334,1.2338,10040.930053710938
