,print_log,optimization_dict,use_strength,strength,datetime_from,datetime_before,one_lot_size,fast_ma_period,slow_ma_period,drawdown_len,drawdown_drawdown,drawdown_moneydown,drawdown_max_len,drawdown_max_drawdown,drawdown_max_moneydown,returns_rtot,returns_ravg,returns_rnorm,returns_rnorm100,sharperatio_sharperatio
0,False,"{'fast_ma_period': 1, 'slow_ma_period': 2}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,2,6147,19.9225791053088,40065.99999999994,6147,20.073244044881218,40368.99999999994,-0.21664906124360478,-3.471940084032128e-05,-3.47187981288992e-05,-0.00347187981288992,None
1,False,"{'fast_ma_period': 1, 'slow_ma_period': 3}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,3,6155,13.693123948345947,27627.99999999994,6155,14.046504481687872,28340.99999999994,-0.13847214951569306,-2.219104960187389e-05,-2.2190803382353965e-05,-0.0022190803382353963,None
2,False,"{'fast_ma_period': 1, 'slow_ma_period': 4}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,4,6155,14.925203456976822,30195.99999999994,6155,15.277623316058307,30908.99999999994,-0.15012836353189174,-2.4059032617290343e-05,-2.405874320108613e-05,-0.0024058743201086133,None
3,False,"{'fast_ma_period': 1, 'slow_ma_period': 5}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,5,6155,11.178140788727791,22578.0,6155,11.498959073389658,23226.0,-0.10866875964523105,-1.7414865327761387e-05,-1.7414713689874447e-05,-0.0017414713689874448,None
4,False,"{'fast_ma_period': 1, 'slow_ma_period': 6}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,6,5894,9.90199500444352,20000.0,5894,10.22281964258749,20648.0,-0.09442332317794279,-1.513194281697801e-05,-1.5131828329708775e-05,-0.0015131828329708775,None
5,False,"{'fast_ma_period': 1, 'slow_ma_period': 7}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,7,5935,10.281427378654728,20749.0,5935,10.53166212858102,21254.0,-0.09948061398849985,-1.5942406087900615e-05,-1.5942279008419996e-05,-0.0015942279008419997,None
6,False,"{'fast_ma_period': 1, 'slow_ma_period': 8}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,8,6155,8.984302196996618,18077.0,6155,9.23528812438962,18582.0,-0.08812381369978592,-1.4122406041632359e-05,-1.412230632092559e-05,-0.001412230632092559,None
7,False,"{'fast_ma_period': 1, 'slow_ma_period': 9}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,9,6155,8.865625459337856,17793.0,6155,9.117249179731585,18298.0,-0.08935867519434308,-1.4320300511913956e-05,-1.4320197976900026e-05,-0.0014320197976900027,None
8,False,"{'fast_ma_period': 1, 'slow_ma_period': 10}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,10,3295,7.34896381501193,14768.0,3295,7.600265733117363,15273.0,-0.07157387799191425,-1.1470172755114464e-05,-1.147010697293446e-05,-0.001147010697293446,None
9,False,"{'fast_ma_period': 1, 'slow_ma_period': 11}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,11,3313,8.682914433906564,17427.0,3313,8.934528124680812,17932.0,-0.08731596882755961,-1.3992943722365322e-05,-1.3992845821584954e-05,-0.0013992845821584954,None
10,False,"{'fast_ma_period': 1, 'slow_ma_period': 12}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,12,3313,7.481286839010881,15047.0,3313,7.732370101701151,15552.0,-0.07213261676116123,-1.1559714224545069e-05,-1.155964741130604e-05,-0.001155964741130604,None
11,False,"{'fast_ma_period': 1, 'slow_ma_period': 13}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,13,5124,8.006299073535796,16320.0,5124,8.254043009328418,16825.0,-0.06443452654519627,-1.0326045920704531e-05,-1.0325992607275859e-05,-0.001032599260727586,None
12,False,"{'fast_ma_period': 1, 'slow_ma_period': 14}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,14,3313,6.623906991574791,13503.0,3313,6.860843011491152,13986.0,-0.04945551046319563,-7.92556257423007e-06,-7.925531167041984e-06,-0.0007925531167041984,None
13,False,"{'fast_ma_period': 1, 'slow_ma_period': 15}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,15,3313,7.1762947592050494,14525.0,3313,7.427773866429516,15034.0,-0.06252721184353814,-1.0020386513387523e-05,-1.0020336309482273e-05,-0.0010020336309482273,None
14,False,"{'fast_ma_period': 1, 'slow_ma_period': 16}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,16,3340,6.672722483574212,13553.0,3340,6.921355616770182,14058.0,-0.0536249579719963,-8.593743264742997e-06,-8.593706338637125e-06,-0.0008593706338637125,None
15,False,"{'fast_ma_period': 1, 'slow_ma_period': 17}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,17,5104,8.061333868049006,16282.0,5104,8.281161422244667,16726.0,-0.07421451629088531,-1.1893351969693158e-05,-1.189328124406301e-05,-0.001189328124406301,None
16,False,"{'fast_ma_period': 1, 'slow_ma_period': 18}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,18,4828,8.12738634549986,16550.0,4828,8.364578345794508,17033.0,-0.06676767051258736,-1.0699947197530026e-05,-1.069988995329918e-05,-0.0010699889953299181,None
17,False,"{'fast_ma_period': 1, 'slow_ma_period': 19}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,4828,7.855140244126397,16040.0,4828,8.091675950978832,16523.0,-0.06103798849066761,-9.781728924786477e-06,-9.781681083832087e-06,-0.0009781681083832086,None
18,False,"{'fast_ma_period': 1, 'slow_ma_period': 20}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3295,7.791822284942639,16012.0,3295,8.026861640652562,16495.0,-0.054004862103537936,-8.654625337105439e-06,-8.654587885943618e-06,-0.0008654587885943617,None
19,False,"{'fast_ma_period': 1, 'slow_ma_period': 21}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,21,3295,7.115278140251859,14586.0,3295,7.350893068384428,15069.0,-0.04914035047750051,-7.875056166266108e-06,-7.875025158092694e-06,-0.0007875025158092695,None
20,False,"{'fast_ma_period': 1, 'slow_ma_period': 22}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,22,3295,7.347868233451221,15198.0,3295,7.562531577026188,15642.0,-0.0427117999114641,-6.8448397294012985e-06,-6.844816303539287e-06,-0.0006844816303539287,None
21,False,"{'fast_ma_period': 1, 'slow_ma_period': 23}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,23,3295,6.890544668441063,14200.0,3295,7.124920237092967,14683.0,-0.0414497957128573,-6.6425954668040545e-06,-6.642573404815637e-06,-0.0006642573404815638,None
22,False,"{'fast_ma_period': 1, 'slow_ma_period': 24}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,24,3295,6.417397071602679,13256.0,3295,6.632343080941212,13700.0,-0.03403518129337615,-5.454355976502588e-06,-5.4543411015300736e-06,-0.0005454341101530074,None
23,False,"{'fast_ma_period': 1, 'slow_ma_period': 25}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,25,3295,6.580700820057305,13654.0,3295,6.794691677249736,14098.0,-0.03132814159966368,-5.0205355127666145e-06,-5.0205229098992886e-06,-0.0005020522909899289,None
24,False,"{'fast_ma_period': 1, 'slow_ma_period': 26}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,26,3295,5.9678295181667895,12364.0,3295,6.182138504422536,12808.0,-0.026274675892814826,-4.2106852392331455e-06,-4.210676374310496e-06,-0.00042106763743104963,None
25,False,"{'fast_ma_period': 1, 'slow_ma_period': 27}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,27,3295,5.905990908277145,12206.0,3295,6.200661436143832,12815.0,-0.028062597114885346,-4.497211076103421e-06,-4.497200963664849e-06,-0.0004497200963664849,None
26,False,"{'fast_ma_period': 1, 'slow_ma_period': 28}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,28,3366,6.036757512568486,12434.0,3366,6.271255974734369,12917.0,-0.032846074405081416,-5.263793975173304e-06,-5.263780121434105e-06,-0.0005263780121434105,None
27,False,"{'fast_ma_period': 1, 'slow_ma_period': 29}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,29,3366,6.577458612259929,13574.0,3366,6.811502557281408,14057.0,-0.03667695126064044,-5.877716548179557e-06,-5.87769927443749e-06,-0.000587769927443749,None
28,False,"{'fast_ma_period': 1, 'slow_ma_period': 30}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,30,3366,6.078383245320068,12506.0,3366,6.3131392910173005,12989.0,-0.034387014321191435,-5.510739474549909e-06,-5.510724290453022e-06,-0.0005510724290453022,None
29,False,"{'fast_ma_period': 1, 'slow_ma_period': 31}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,31,3366,6.5549089718178015,13410.0,3366,6.791003008610344,13893.0,-0.04515689748366922,-7.236682289049554e-06,-7.2366561043274414e-06,-0.0007236656104327441,None
30,False,"{'fast_ma_period': 1, 'slow_ma_period': 32}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,32,3366,6.322637465300671,12994.0,3366,6.557656235174476,13477.0,-0.03810953074518462,-6.107296593779586e-06,-6.10727794428171e-06,-0.000610727794428171,None
31,False,"{'fast_ma_period': 1, 'slow_ma_period': 33}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,33,3366,6.417070444444988,13118.0,3366,6.634266608291121,13562.0,-0.04444573986169768,-7.122714721425911e-06,-7.122689354953635e-06,-0.0007122689354953635,None
32,False,"{'fast_ma_period': 1, 'slow_ma_period': 34}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,34,3366,6.223215311613034,12728.0,3366,6.440304217832093,13172.0,-0.04188245244038133,-6.711931480830341e-06,-6.711908955868635e-06,-0.0006711908955868636,None
33,False,"{'fast_ma_period': 1, 'slow_ma_period': 35}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,35,3366,5.70609787949725,11688.0,3366,5.922859297917577,12132.0,-0.03487357566210526,-5.588714048414305e-06,-5.5886984315810395e-06,-0.0005588698431581039,None
34,False,"{'fast_ma_period': 1, 'slow_ma_period': 36}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,36,3366,5.874431461300264,12018.0,3366,6.09145988273622,12462.0,-0.03789139708551703,-6.0723392765251655e-06,-6.072320839910339e-06,-0.0006072320839910338,None
35,False,"{'fast_ma_period': 1, 'slow_ma_period': 37}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,37,3366,6.028036583068957,12322.0,3366,6.245245497440212,12766.0,-0.04035595729913931,-6.467300849221043e-06,-6.467279936275989e-06,-0.0006467279936275989,None
36,False,"{'fast_ma_period': 1, 'slow_ma_period': 38}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,38,3366,6.244066150007728,12726.0,3366,6.461916642747271,13170.0,-0.04560686125871351,-7.308791868383575e-06,-7.308765159229358e-06,-0.0007308765159229358,None
37,False,"{'fast_ma_period': 1, 'slow_ma_period': 39}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,39,3366,5.9542070915440934,12130.0,3366,6.172151687475303,12574.0,-0.04295186525213984,-6.883311739124975e-06,-6.883288049189081e-06,-0.0006883288049189081,None
38,False,"{'fast_ma_period': 1, 'slow_ma_period': 40}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,40,3366,5.672466047772004,11576.0,3366,5.890034717883507,12020.0,-0.038234199917516705,-6.127275627807164e-06,-6.127256856092194e-06,-0.0006127256856092194,None
39,False,"{'fast_ma_period': 1, 'slow_ma_period': 41}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,41,3366,5.751626334545614,11790.0,3366,5.968227020935627,12234.0,-0.034614736966345955,-5.547233488196467e-06,-5.547218102325232e-06,-0.0005547218102325232,None
40,False,"{'fast_ma_period': 1, 'slow_ma_period': 42}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,42,3295,5.523663576476694,11282.0,3295,5.741045833873933,11726.0,-0.03580076783859102,-5.73730253823574e-06,-5.7372860799470075e-06,-0.0005737286079947007,None
41,False,"{'fast_ma_period': 1, 'slow_ma_period': 43}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,43,3295,5.57647168473902,11368.0,3295,5.794271951102859,11812.0,-0.038280954864458434,-6.134768407765775e-06,-6.1347495901125465e-06,-0.0006134749590112547,None
42,False,"{'fast_ma_period': 1, 'slow_ma_period': 44}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,44,5065,6.063850950592754,12345.0,5065,6.281943281258059,12789.0,-0.04479602636826986,-7.178850379530427e-06,-7.178824611645703e-06,-0.0007178824611645703,None
43,False,"{'fast_ma_period': 1, 'slow_ma_period': 45}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,45,5065,6.59208900180097,13415.0,5065,6.810269211774852,13859.0,-0.05083813483048468,-8.147136992064853e-06,-8.147103804234397e-06,-0.0008147103804234397,None
44,False,"{'fast_ma_period': 1, 'slow_ma_period': 46}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,46,5065,7.038588861878993,14405.0,5065,7.162698655070056,14659.0,-0.04996522928811063,-8.007248283351062e-06,-8.007216225424093e-06,-0.0008007216225424092,None
45,False,"{'fast_ma_period': 1, 'slow_ma_period': 47}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,47,5065,6.732140454728912,13761.0,5065,6.856402040042562,14015.0,-0.0478964386610772,-7.675711323890576e-06,-7.675681865693784e-06,-0.0007675681865693784,None
46,False,"{'fast_ma_period': 1, 'slow_ma_period': 48}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,48,5065,6.217390344475707,12673.0,5065,6.342003076070186,12927.0,-0.045214439698746424,-7.245903797876029e-06,-7.24587754637851e-06,-0.0007245877546378511,None
47,False,"{'fast_ma_period': 1, 'slow_ma_period': 49}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,49,5065,5.69593766137144,11637.0,5065,5.820262501621363,11891.0,-0.037356651596046134,-5.986642883981752e-06,-5.986624964071002e-06,-0.0005986624964071001,None
48,False,"{'fast_ma_period': 1, 'slow_ma_period': 50}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,50,3366,5.577153804237601,11412.0,3366,5.7941408607641955,11856.0,-0.034547449878195205,-5.536450300992822e-06,-5.536434974880138e-06,-0.0005536434974880137,None
49,False,"{'fast_ma_period': 2, 'slow_ma_period': 1}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,6230,4.1707344477597035,8352.0,6230,5.233392841537559,10480.0,-0.04134035801406652,-6.625057374049122e-06,-6.62503542840498e-06,-0.0006625035428404981,None
50,False,"{'fast_ma_period': 2, 'slow_ma_period': 3}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,6053,13.529369696401725,27430.99999999994,6053,13.78732093227421,27953.99999999994,-0.1317016390735914,-2.1106031902819132e-05,-2.110580917209478e-05,-0.002110580917209478,None
51,False,"{'fast_ma_period': 2, 'slow_ma_period': 4}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6053,15.72348890777626,31912.0,6053,15.919096362538955,32309.0,-0.15638776356753467,-2.5062141597361327e-05,-2.5061827544514224e-05,-0.0025061827544514224,None
52,False,"{'fast_ma_period': 2, 'slow_ma_period': 5}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6210,12.199959683540653,24510.99999999994,6210,12.397560107610078,24907.99999999994,-0.12556605744648267,-2.0122765616423505e-05,-2.012256315493351e-05,-0.0020122563154933507,None
53,False,"{'fast_ma_period': 2, 'slow_ma_period': 6}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6210,9.080098424656994,18210.99999999994,6210,9.579700787048232,19213.0,-0.09239767526630835,-1.4807319754216081e-05,-1.480721012639803e-05,-0.001480721012639803,None
54,False,"{'fast_ma_period': 2, 'slow_ma_period': 7}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,6210,7.850302136294544,15726.0,6210,8.32603264220124,16679.0,-0.08013958736622236,-1.2842882590740762e-05,-1.2842800121277192e-05,-0.0012842800121277192,None
55,False,"{'fast_ma_period': 2, 'slow_ma_period': 8}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,8,6140,9.899413850495723,19836.00000000006,6140,10.340086487619523,20719.00000000006,-0.1023677761512328,-1.6405092331928334e-05,-1.6404957769136964e-05,-0.0016404957769136964,None
56,False,"{'fast_ma_period': 2, 'slow_ma_period': 9}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,9,5290,10.010989859922896,20086.0,5290,10.451082663184467,20969.0,-0.1022902338006081,-1.6392665673174374e-05,-1.6392531314164606e-05,-0.0016392531314164606,None
57,False,"{'fast_ma_period': 2, 'slow_ma_period': 10}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,10,6202,10.456665094798614,20955.0,6202,10.723633160926854,21490.0,-0.10845697139924435,-1.7380924903725056e-05,-1.7380773856324916e-05,-0.0017380773856324916,None
58,False,"{'fast_ma_period': 2, 'slow_ma_period': 11}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,11,6202,9.067433139469607,18171.0,6202,9.362345526538371,18762.0,-0.09306146007080936,-1.4913695524168166e-05,-1.4913584315563915e-05,-0.0014913584315563915,None
59,False,"{'fast_ma_period': 2, 'slow_ma_period': 12}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,12,3804,6.916439276320483,14055.0,3804,7.207269273638549,14646.0,-0.05574265179826776,-8.933117275363424e-06,-8.933077375190108e-06,-0.0008933077375190108,None
60,False,"{'fast_ma_period': 2, 'slow_ma_period': 13}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,13,3313,6.509123216004791,13151.0,3313,6.799660462434326,13738.0,-0.05716047266559744,-9.160332157948307e-06,-9.160290202233796e-06,-0.0009160290202233796,None
61,False,"{'fast_ma_period': 2, 'slow_ma_period': 14}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,14,3313,7.402858833637473,14949.0,3313,7.642044118047594,15432.0,-0.0672809448128239,-1.0782202694362804e-05,-1.0782144566624249e-05,-0.001078214456662425,None
62,False,"{'fast_ma_period': 2, 'slow_ma_period': 15}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,15,3804,6.527955628258365,13229.0,3804,6.766295832994081,13712.0,-0.05433739665324674,-8.707916130328003e-06,-8.707878216536387e-06,-0.0008707878216536387,None
63,False,"{'fast_ma_period': 2, 'slow_ma_period': 16}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,16,3804,5.489866720704284,11242.999999999942,3804,5.725711746595966,11725.999999999942,-0.03276857304876861,-5.251373886020611e-06,-5.251360097580902e-06,-0.0005251360097580902,None
64,False,"{'fast_ma_period': 2, 'slow_ma_period': 17}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,17,3388,4.796278589970947,9856.999999999942,3388,5.0312996469818,10339.999999999942,-0.021956795852110862,-3.5187172839921254e-06,-3.518711093313724e-06,-0.00035187110933137237,None
65,False,"{'fast_ma_period': 2, 'slow_ma_period': 18}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,18,3388,6.203984752546301,12702.999999999942,3388,6.439875851930689,13185.999999999942,-0.04054859439747468,-6.4981721790824806e-06,-6.4981510660073785e-06,-0.0006498151066007379,None
66,False,"{'fast_ma_period': 2, 'slow_ma_period': 19}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,19,3804,6.001434353993675,12342.999999999942,3804,6.236279431606813,12825.999999999942,-0.03394724237465757,-5.440263201066918e-06,-5.440248402861904e-06,-0.0005440248402861904,None
67,False,"{'fast_ma_period': 2, 'slow_ma_period': 20}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,20,4614,5.61965974276099,11466.999999999942,4614,5.856364692246782,11949.999999999942,-0.03778234809644862,-6.054863476994971e-06,-6.054845146346105e-06,-0.0006054845146346105,None
68,False,"{'fast_ma_period': 2, 'slow_ma_period': 21}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,21,3295,5.281608649364985,10839.999999999942,3295,5.516942318889274,11322.999999999942,-0.028396902508544365,-4.550785658420571e-06,-4.5507753036112245e-06,-0.00045507753036112244,None
69,False,"{'fast_ma_period': 2, 'slow_ma_period': 22}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,22,3763,5.063444254938249,10465.0,3763,5.297141682089245,10948.0,-0.01911911094671138,-3.0639600876140036e-06,-3.063955393693088e-06,-0.0003063955393693088,None
70,False,"{'fast_ma_period': 2, 'slow_ma_period': 23}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,23,3295,5.6269539716327515,11618.0,3295,5.860885695535197,12101.0,-0.02607450446328167,-4.178606484500267e-06,-4.178597754136351e-06,-0.00041785977541363513,None
71,False,"{'fast_ma_period': 2, 'slow_ma_period': 24}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,24,3374,5.675694881778819,11581.0,3374,5.912406791622457,12064.0,-0.03840564541125816,-6.1547508671888076e-06,-6.154731926748546e-06,-0.0006154731926748546,None
72,False,"{'fast_ma_period': 2, 'slow_ma_period': 25}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,25,3374,5.380264902273197,11059.0,3374,5.615247084007346,11542.0,-0.027944331201554703,-4.4782582053773564e-06,-4.478248177994048e-06,-0.0004478248177994048,None
73,False,"{'fast_ma_period': 2, 'slow_ma_period': 26}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,26,3366,4.680412420908803,9694.0,3366,4.913612255785939,10177.0,-0.012961133774918282,-2.0771047716215194e-06,-2.0771026144408967e-06,-0.00020771026144408966,None
74,False,"{'fast_ma_period': 2, 'slow_ma_period': 27}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,27,3366,4.356469124769024,9018.0,3366,4.589799640100965,9501.0,-0.010128621746044753,-1.6231765618661462e-06,-1.6231752445157835e-06,-0.00016231752445157834,None
75,False,"{'fast_ma_period': 2, 'slow_ma_period': 28}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,28,3366,4.367489774203853,9092.0,3366,4.599506663880542,9575.0,-0.004598054870808968,-7.368677677578474e-07,-7.368674962708605e-07,-7.368674962708606e-05,None
76,False,"{'fast_ma_period': 2, 'slow_ma_period': 29}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,29,3366,4.497760456191814,9393.999999999942,3366,4.729016396189755,9876.999999999942,-0.002676077503464969,-4.2885857427323224e-07,-4.2885848231340705e-07,-4.28858482313407e-05,None
77,False,"{'fast_ma_period': 2, 'slow_ma_period': 30}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,30,3295,5.324457638620754,11101.999999999942,3295,5.556101760351419,11584.999999999942,-0.013047246349433208,-2.0909048636912193e-06,-2.0909026777511683e-06,-0.00020909026777511682,None
78,False,"{'fast_ma_period': 2, 'slow_ma_period': 31}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,31,3295,5.856733718585272,12095.999999999942,3295,6.0905963497093385,12578.999999999942,-0.02821687802472851,-4.521935580885979e-06,-4.521925356950691e-06,-0.0004521925356950691,None
79,False,"{'fast_ma_period': 2, 'slow_ma_period': 32}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,32,3366,6.905748183889006,14111.999999999942,3366,7.142105636611398,14594.999999999942,-0.0500335618680598,-8.018199017317276e-06,-8.018166871645452e-06,-0.0008018166871645452,None
80,False,"{'fast_ma_period': 2, 'slow_ma_period': 33}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,33,3366,6.9440821470972995,14241.999999999942,3366,7.179582194636129,14724.999999999942,-0.04681124851526176,-7.501802646676564e-06,-7.5017745082254516e-06,-0.0007501774508225452,None
81,False,"{'fast_ma_period': 2, 'slow_ma_period': 34}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,34,3295,5.785170428852495,11833.999999999942,3295,6.021289857375037,12316.999999999942,-0.037060847343649,-5.939238356354006e-06,-5.939220719112796e-06,-0.0005939220719112796,None
82,False,"{'fast_ma_period': 2, 'slow_ma_period': 35}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,35,3366,6.117353613654953,12507.999999999942,3366,6.353576974335746,12990.999999999942,-0.041032954270698294,-6.575793953637547e-06,-6.5757723331518765e-06,-0.0006575772333151876,None
83,False,"{'fast_ma_period': 2, 'slow_ma_period': 36}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,36,3366,5.323229419295203,10831.999999999942,3366,5.541426784709447,11275.999999999942,-0.03742412797933734,-5.9974564069450866e-06,-5.997438422239364e-06,-0.0005997438422239364,None
84,False,"{'fast_ma_period': 2, 'slow_ma_period': 37}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,37,3366,5.0426155558448995,10261.999999999942,3366,5.26079147738019,10705.999999999942,-0.0343663148337615,-5.50742224900024e-06,-5.507407083178168e-06,-0.0005507407083178168,None
85,False,"{'fast_ma_period': 2, 'slow_ma_period': 38}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,38,3366,5.243447534787851,10661.999999999942,3366,5.368361779191914,10915.999999999942,-0.03729955975082193,-5.977493549811206e-06,-5.977475684632233e-06,-0.0005977475684632234,None
86,False,"{'fast_ma_period': 2, 'slow_ma_period': 39}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,39,3366,4.893371941949539,9962.0,3366,5.018137699152428,10216.0,-0.03242247363729903,-5.19590923674664e-06,-5.195895738033621e-06,-0.0005195895738033621,None
87,False,"{'fast_ma_period': 2, 'slow_ma_period': 40}",False,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,40,3366,4.583279045584501,9322.0,3366,4.708161353842221,9576.0,-0.030101024217314178,-4.823882086108041e-06,-4.823870451207559e-06,-0.0004823870451207559,None
